Home,Away,Date,Won, ,PointDiff,FTDiff,Home2pt,Away2pt,Home3pt,Away3pt,Def2pt,OppDef2pt,Def3pt,OppDef3pt
9,1,2022-12-10,1, ,16,-3,68,52,39,36,553,642,300,333
11,2,2022-12-10,0, ,-3,-5,52,86,63,27,597,634,321,477
15,26,2022-12-10,0, ,-4,-4,52,70,39,21,614,553,333,382
5,20,2022-12-10,1, ,8,2,56,56,36,30,519,528,345,375
4,6,2022-12-10,1, ,29,-5,70,60,57,33,652,686,250,559
24,17,2022-12-10,1, ,6,7,60,70,39,30,583,612,435,382
18,0,2022-12-11,1, ,5,8,84,72,24,39,537,689,342,320
22,3,2022-12-11,1, ,18,0,66,54,39,33,429,589,367,481
10,16,2022-12-11,1, ,5,-3,68,42,18,36,447,531,279,222
8,13,2022-12-11,0, ,-7,-7,52,70,51,33,603,542,423,378
19,25,2022-12-11,1, ,13,1,64,46,24,30,523,593,256,229
0,4,2022-12-11,1, ,1,-3,68,82,39,21,562,576,259,333
21,27,2022-12-11,1, ,12,-8,44,48,42,18,480,478,240,452
29,2,2022-12-12,0, ,-12,-1,52,72,33,24,581,542,296,355
26,5,2022-12-12,1, ,1,-5,74,80,27,15,580,529,217,333
24,17,2022-12-12,1, ,21,6,54,72,63,30,545,628,370,457
6,20,2022-12-12,1, ,7,1,34,64,66,30,561,436,323,407
12,1,2022-12-12,1, ,20,-3,68,48,30,27,649,523,231,400
11,15,2022-12-12,0, ,-5,1,34,46,33,27,469,425,265,282
14,0,2022-12-12,1, ,25,-2,74,50,39,36,373,725,324,406
10,0,2022-12-13,1, ,14,13,44,40,36,39,385,478,255,343
16,9,2022-12-13,1, ,17,11,66,36,36,60,400,623,400,414
28,18,2022-12-13,1, ,21,-14,68,66,45,12,500,607,148,319
13,1,2022-12-13,0, ,-4,11,72,54,24,57,482,563,396,276
22,25,2022-12-13,1, ,20,4,54,56,48,30,560,551,238,457
20,15,2022-12-14,0, ,-2,5,64,26,27,72,433,552,429,375
3,8,2022-12-14,0, ,-7,-4,60,60,51,54,566,476,450,333
26,24,2022-12-14,0, ,-16,-1,68,62,33,54,756,500,450,379
21,0,2022-12-14,1, ,11,1,62,64,48,36,604,544,343,444
12,17,2022-12-14,1, ,11,-5,40,54,42,12,519,465,182,304
27,25,2022-12-14,0, ,-1,6,82,56,18,51,596,562,370,286
11,9,2022-12-14,1, ,6,-4,56,52,48,42,491,583,424,410
4,19,2022-12-14,0, ,-8,-1,74,54,27,54,474,661,529,321
6,5,2022-12-14,0, ,-15,4,32,66,39,24,611,444,333,342
7,29,2022-12-14,1, ,13,16,100,58,12,57,558,746,487,250
28,18,2022-12-15,1, ,3,7,48,70,54,36,507,533,400,383
10,15,2022-12-15,0, ,-3,-6,70,46,27,48,561,574,340,273
12,0,2022-12-15,0, ,-16,1,44,70,36,27,556,386,281,364
14,16,2022-12-15,1, ,41,0,88,44,36,39,500,629,260,375
3,0,2022-12-16,0, ,-19,-15,48,52,45,45,565,436,517,349
6,24,2022-12-16,1, ,20,3,54,52,54,39,500,711,351,419
4,19,2022-12-16,0, ,-23,-16,48,40,36,51,417,511,386,400
13,7,2022-12-16,1, ,18,-3,72,60,36,27,556,621,333,364
22,9,2022-12-16,1, ,12,14,48,44,45,51,431,511,395,395
5,11,2022-12-16,1, ,6,11,48,62,42,33,705,533,306,452
1,21,2022-12-16,0, ,-8,4,48,66,33,27,569,632,273,239
27,2,2022-12-16,0, ,-3,7,64,74,27,27,740,533,346,375
8,25,2022-12-16,0, ,-9,1,58,62,30,36,608,518,387,345
20,17,2022-12-16,0, ,-2,3,60,62,33,36,500,588,480,297
10,24,2022-12-17,0, ,-12,6,66,54,9,39,551,541,361,103
0,18,2022-12-17,1, ,4,15,48,62,45,42,660,571,467,366
16,28,2022-12-17,1, ,26,6,60,46,54,48,590,577,340,474
20,14,2022-12-17,1, ,6,-9,38,44,57,36,489,404,267,422
5,6,2022-12-17,1, ,1,1,66,42,21,45,538,569,306,194
26,15,2022-12-17,0, ,-10,9,46,62,30,33,596,460,367,370
12,29,2022-12-17,1, ,9,4,50,54,36,27,458,439,360,414
27,9,2022-12-18,0, ,-16,-5,54,50,39,54,595,435,462,394
17,4,2022-12-18,1, ,24,-5,68,60,69,48,600,773,421,535
1,21,2022-12-18,0, ,-3,1,38,42,36,36,368,452,414,255
13,29,2022-12-18,1, ,2,-3,70,68,33,30,607,538,256,407
7,3,2022-12-18,1, ,4,1,64,58,33,36,500,525,316,333
8,2,2022-12-18,0, ,-3,8,68,58,24,45,569,586,517,267
11,19,2022-12-18,0, ,-3,-8,52,62,39,24,544,500,308,342
17,6,2022-12-19,1, ,10,-5,60,24,36,57,387,517,422,387
25,3,2022-12-19,0, ,-6,0,66,78,36,30,609,532,323,364
18,16,2022-12-19,0, ,-9,-8,48,64,54,39,780,444,325,400
5,28,2022-12-19,1, ,23,4,56,52,45,30,441,636,294,577
0,13,2022-12-19,1, ,26,4,52,54,60,36,458,481,429,513
20,24,2022-12-19,1, ,2,15,58,56,33,48,549,509,432,355
10,26,2022-12-19,0, ,-19,5,70,58,15,51,592,500,500,208
22,27,2022-12-19,1, ,3,9,34,52,45,33,542,447,275,357
0,21,2022-12-19,1, ,1,-5,72,66,36,36,541,581,353,375
0,29,2022-12-20,0, ,-3,-11,56,54,39,33,509,491,407,406
8,28,2022-12-20,0, ,-15,8,64,54,27,60,574,571,435,360
7,14,2022-12-20,1, ,14,1,60,62,30,15,564,484,192,370
19,9,2022-12-20,1, ,38,13,56,46,51,36,590,596,343,425
15,4,2022-12-20,0, ,-10,-8,46,54,45,39,643,622,419,341
10,21,2022-12-21,0, ,-6,-12,48,60,51,33,556,533,297,395
5,16,2022-12-21,1, ,8,7,62,52,30,39,491,585,433,313
17,6,2022-12-21,0, ,-5,-16,68,42,24,39,583,618,333,267
20,24,2022-12-21,1, ,3,15,56,50,24,42,581,528,389,333
19,27,2022-12-21,0, ,-7,-9,62,66,33,27,550,620,265,423
12,3,2022-12-21,1, ,21,-1,36,56,69,27,459,563,290,469
25,13,2022-12-21,1, ,14,-4,62,62,51,33,517,646,458,362
1,11,2022-12-21,0, ,-5,14,52,56,39,54,475,433,462,317
22,8,2022-12-21,1, ,20,-5,60,50,33,18,446,536,261,297
2,9,2022-12-21,1, ,30,-5,66,58,63,36,580,647,364,636
0,4,2022-12-21,0, ,-2,-1,50,72,42,21,581,463,292,378
18,26,2022-12-22,1, ,9,3,62,68,39,27,548,544,321,382
28,29,2022-12-22,1, ,8,7,52,78,48,21,639,510,333,457
20,18,2022-12-23,0, ,-3,-15,68,56,39,39,491,507,351,371
2,16,2022-12-23,1, ,18,-5,64,56,42,27,596,525,243,438
5,27,2022-12-23,0, ,-11,3,56,46,33,57,489,651,514,333
0,14,2022-12-23,0, ,-25,-13,58,76,27,21,559,558,304,257
19,4,2022-12-23,0, ,-1,1,54,62,48,42,500,529,452,457
15,11,2022-12-23,0, ,-3,3,56,38,39,63,528,452,447,394
13,3,2022-12-23,0, ,-4,1,58,72,57,48,679,604,390,432
0,8,2022-12-23,1, ,25,-2,74,56,36,27,491,638,273,353
7,24,2022-12-23,1, ,13,-4,74,60,30,27,577,617,257,476
22,12,2022-12-23,1, ,5,-5,70,54,36,42,628,593,368,414
10,6,2022-12-23,0, ,-6,0,58,40,24,48,556,527,364,308
1,17,2022-12-23,1, ,12,9,62,68,39,30,576,574,313,283
21,26,2022-12-23,1, ,20,3,66,64,51,36,542,600,316,531
25,29,2022-12-23,0, ,-14,10,54,78,30,30,696,519,313,313
9,14,2022-12-25,1, ,14,-3,50,60,54,27,545,532,231,409
6,13,2022-12-25,1, ,9,-10,52,60,54,27,577,650,321,409
1,16,2022-12-25,1, ,21,-1,62,58,57,39,604,674,361,487
7,0,2022-12-25,1, ,3,7,64,56,39,51,475,552,486,361
19,22,2022-12-25,0, ,-7,-9,62,42,36,54,553,534,462,375
4,10,2022-12-26,0, ,-15,-1,64,66,39,51,717,561,386,371
26,28,2022-12-26,1, ,4,-7,84,52,18,39,481,609,302,333
5,2,2022-12-26,0, ,-8,13,52,58,39,54,558,565,600,361
18,11,2022-12-26,1, ,20,5,58,52,36,27,542,580,257,300
15,17,2022-12-26,1, ,3,-3,68,56,39,45,622,642,441,265
24,3,2022-12-26,1, ,11,5,58,58,42,36,433,604,333,368
8,12,2022-12-26,0, ,-11,2,56,60,48,57,638,424,432,471
9,3,2022-12-27,1, ,5,1,66,56,24,30,519,569,263,216
27,12,2022-12-27,0, ,-11,2,74,60,18,45,545,607,395,261
11,0,2022-12-27,1, ,15,0,68,56,39,36,475,596,400,371
21,13,2022-12-27,0, ,-19,2,64,64,30,51,681,571,395,357
14,0,2022-12-27,0, ,-17,6,56,52,24,51,464,459,548,267
25,7,2022-12-27,0, ,-7,-2,60,56,30,39,571,638,351,286
20,26,2022-12-27,1, ,16,13,66,72,39,30,514,532,345,542
29,22,2022-12-27,1, ,5,0,56,66,33,18,623,538,194,333
6,19,2022-12-27,1, ,5,10,62,58,39,48,547,705,320,283
1,10,2022-12-27,1, ,24,8,46,48,60,42,480,657,311,357
4,16,2022-12-28,1, ,6,4,66,64,27,27,485,478,205,391
9,28,2022-12-28,1, ,5,4,42,44,48,45,489,500,326,356
15,13,2022-12-28,1, ,14,2,66,48,33,39,585,579,361,314
18,17,2022-12-28,1, ,1,6,56,64,33,30,593,483,345,478
29,0,2022-12-28,1, ,25,14,78,52,24,39,464,696,419,308
25,7,2022-12-28,1, ,1,3,66,74,42,36,638,569,444,452
0,2,2022-12-28,0, ,-1,1,68,64,24,30,561,453,385,364
8,21,2022-12-28,1, ,20,5,36,60,54,15,476,474,227,429
1,12,2022-12-29,1, ,6,8,66,56,33,45,560,635,385,282
27,14,2022-12-29,0, ,-13,8,58,70,30,39,530,426,448,357
11,5,2022-12-29,1, ,9,6,58,76,57,36,559,537,429,613
3,20,2022-12-29,1, ,8,1,72,62,30,33,492,692,306,313
26,19,2022-12-29,1, ,7,-3,68,46,33,45,469,567,366,393
6,10,2022-12-29,1, ,15,-9,58,52,54,36,500,630,353,400
0,13,2022-12-30,0, ,-9,-2,74,84,33,30,656,587,313,289
16,17,2022-12-30,1, ,9,-3,58,64,42,24,516,537,267,359
27,0,2022-12-30,1, ,9,2,58,42,33,42,512,604,467,333
9,24,2022-12-30,1, ,6,1,50,60,51,36,577,521,308,395
7,15,2022-12-30,1, ,5,-10,56,50,51,42,481,583,400,607
25,28,2022-12-30,1, ,1,-11,76,76,36,24,731,633,250,400
18,22,2022-12-30,1, ,11,8,56,56,45,42,683,571,412,484
21,29,2022-12-30,0, ,-19,-9,74,54,15,45,675,507,429,185
4,8,2022-12-30,1, ,14,-5,82,48,36,51,511,631,436,444
17,8,2022-12-31,0, ,-12,2,52,66,30,30,532,531,370,294
20,22,2022-12-31,0, ,-19,2,46,70,36,33,538,411,324,333
26,6,2022-12-31,0, ,-1,11,78,72,24,42,692,591,412,421
4,5,2022-12-31,0, ,-1,5,64,52,21,39,553,533,342,333
10,19,2022-12-31,0, ,-20,-7,30,40,42,45,513,484,294,304
11,12,2022-12-31,1, ,1,-3,64,54,42,48,587,640,471,368
14,18,2022-12-31,1, ,15,-12,84,48,15,24,393,667,267,172
28,15,2022-12-31,0, ,-3,13,36,64,51,39,640,439,333,425
3,2,2022-12-31,0, ,-17,5,54,70,33,39,761,491,382,268
16,29,2023-01-01,0, ,-23,3,42,86,39,21,642,447,259,265
7,1,2023-01-01,1, ,12,-6,56,62,51,27,574,571,273,567
14,25,2023-01-01,1, ,10,1,72,48,30,45,453,529,349,313
11,27,2023-01-02,1, ,8,4,70,54,30,42,551,530,333,370
2,26,2023-01-02,1, ,36,1,94,68,33,24,515,644,258,550
9,0,2023-01-02,1, ,2,-8,70,84,57,33,568,565,314,322
5,4,2023-01-02,1, ,11,3,64,74,48,30,597,696,303,348
19,0,2023-01-02,1, ,19,12,46,48,39,30,480,561,270,394
17,7,2023-01-02,1, ,13,5,64,62,39,33,500,627,379,361
12,15,2023-01-02,0, ,-10,10,34,54,36,36,551,447,333,414
22,18,2023-01-02,1, ,9,7,52,62,45,33,564,510,379,429
3,13,2023-01-02,0, ,-6,-1,62,70,33,30,556,508,333,344
10,6,2023-01-02,0, ,-5,-9,58,42,27,39,553,547,302,310
24,8,2023-01-02,1, ,29,-7,68,56,42,18,438,642,333,452
16,29,2023-01-03,1, ,10,-5,74,68,33,24,486,617,296,275
28,25,2023-01-03,0, ,-2,10,50,74,39,27,685,568,281,295
20,1,2023-01-03,1, ,33,-11,76,56,60,36,583,655,300,500
9,8,2023-01-04,0, ,-3,-2,60,58,45,48,518,638,444,375
3,14,2023-01-04,0, ,-24,-8,54,76,33,27,594,482,300,289
21,20,2023-01-04,1, ,11,1,58,42,39,45,404,604,405,394
5,0,2023-01-04,1, ,2,5,38,44,33,30,415,463,357,306
27,16,2023-01-04,0, ,-3,-5,58,44,27,39,449,414,333,196
18,10,2023-01-04,1, ,11,5,54,54,42,36,540,529,316,368
13,15,2023-01-04,1, ,3,9,64,70,24,24,530,593,276,296
22,11,2023-01-04,1, ,3,-4,68,64,42,39,542,548,361,389
17,24,2023-01-04,1, ,7,-5,60,48,27,27,522,577,310,375
25,0,2023-01-04,0, ,-3,5,62,70,30,30,648,492,333,400
19,26,2023-01-04,1, ,3,-4,70,60,30,33,556,556,393,323
4,2,2023-01-04,1, ,9,11,70,60,24,36,556,574,324,400
7,12,2023-01-05,1, ,31,0,62,58,42,15,537,585,135,389
10,28,2023-01-05,0, ,-17,3,46,54,45,57,600,460,396,357
6,1,2023-01-05,0, ,-29,-6,54,50,21,48,610,466,372,219
21,14,2023-01-05,0, ,-8,11,56,72,33,36,643,583,333,306
18,2,2023-01-06,0, ,-6,1,46,44,36,45,423,390,455,414
11,24,2023-01-06,1, ,9,11,62,58,21,27,475,525,273,280
7,5,2023-01-06,1, ,13,0,52,60,51,30,484,565,385,486
22,4,2023-01-06,0, ,-14,4,44,56,54,60,560,431,588,439
16,3,2023-01-06,0, ,-29,3,34,66,60,60,611,472,417,417
27,19,2023-01-06,0, ,-4,10,50,46,30,48,500,463,432,345
20,29,2023-01-06,1, ,17,-17,66,62,51,21,564,541,292,459
0,15,2023-01-06,0, ,-8,-4,56,42,18,36,525,475,316,261
17,12,2023-01-06,1, ,13,5,66,70,39,27,467,717,360,371
13,0,2023-01-06,1, ,16,-5,70,70,48,27,538,603,290,457
26,8,2023-01-06,1, ,12,12,72,66,27,33,532,632,355,375
6,18,2023-01-07,1, ,10,8,58,80,39,15,615,644,172,448
4,28,2023-01-07,1, ,8,11,62,68,39,36,654,564,293,464
9,21,2023-01-07,0, ,-14,3,30,62,54,39,564,500,406,310
26,1,2023-01-07,0, ,-5,-1,84,64,21,45,525,560,441,280
25,13,2023-01-07,0, ,-2,3,62,82,42,27,672,574,429,438
10,17,2023-01-08,0, ,-8,-9,54,56,33,30,538,509,357,306
14,28,2023-01-08,1, ,5,-2,62,70,45,30,625,484,313,395
27,24,2023-01-08,1, ,12,-3,56,50,36,27,543,467,300,387
8,22,2023-01-08,0, ,-12,-5,72,70,24,33,614,563,297,348
20,6,2023-01-08,1, ,11,-17,68,34,36,42,500,507,359,429
15,2,2023-01-08,0, ,-1,0,50,54,39,36,628,439,364,371
11,3,2023-01-08,1, ,5,3,50,54,39,33,491,510,333,342
12,0,2023-01-08,0, ,-4,8,54,72,30,24,571,415,308,333
0,5,2023-01-08,0, ,-14,-1,46,68,42,33,694,397,379,538
29,18,2023-01-09,0, ,-20,-10,56,78,42,30,582,583,385,412
14,26,2023-01-09,1, ,8,6,68,66,33,33,508,523,344,423
1,4,2023-01-09,1, ,8,11,54,54,33,36,529,587,343,268
19,16,2023-01-09,0, ,-4,6,54,40,33,57,500,458,388,268
25,21,2023-01-09,1, ,25,-6,58,54,69,42,587,569,318,500
7,13,2023-01-09,1, ,13,-4,62,66,45,24,508,544,286,357
15,20,2023-01-10,1, ,1,26,42,70,30,27,625,457,257,303
27,3,2023-01-10,1, ,12,11,50,64,60,45,627,532,429,455
24,21,2023-01-10,0, ,-3,-4,72,62,18,27,574,692,375,171
22,8,2023-01-10,1, ,31,-2,86,44,33,42,440,741,359,355
12,6,2023-01-10,1, ,12,-6,54,36,36,36,581,491,316,387
28,5,2023-01-10,1, ,2,10,56,64,30,30,604,549,270,278
9,0,2023-01-10,0, ,-12,-8,38,54,54,42,458,396,452,375
19,11,2023-01-11,1, ,6,13,46,62,45,36,608,548,308,357
25,10,2023-01-11,1, ,20,15,52,56,57,48,509,565,390,396
1,18,2023-01-11,1, ,11,9,58,68,45,33,596,617,367,341
0,16,2023-01-11,0, ,-9,10,56,54,33,54,540,491,375,367
8,17,2023-01-11,1, ,17,6,62,54,51,48,491,646,485,531
14,26,2023-01-11,1, ,6,-1,76,78,42,33,534,481,324,636
29,4,2023-01-11,1, ,3,11,62,64,21,27,542,525,310,304
7,0,2023-01-11,1, ,29,5,66,60,45,27,517,647,281,441
15,16,2023-01-12,1, ,6,5,66,26,27,66,433,541,386,265
27,3,2023-01-12,1, ,10,9,66,56,30,39,636,600,394,357
24,5,2023-01-12,0, ,-6,-2,58,74,33,21,552,644,318,333
22,20,2023-01-12,0, ,-19,-6,56,60,33,42,566,538,424,306
2,1,2023-01-12,0, ,-11,-6,50,58,39,36,580,500,333,382
13,6,2023-01-12,0, ,-4,8,68,68,30,42,630,479,333,244
8,18,2023-01-13,0, ,-6,-4,72,62,21,33,564,600,355,233
29,19,2023-01-13,0, ,-4,1,46,66,39,24,524,451,276,310
17,0,2023-01-13,1, ,5,-3,74,54,30,42,429,597,609,357
25,10,2023-01-13,1, ,25,9,54,62,60,36,574,587,324,500
28,21,2023-01-13,1, ,4,19,50,56,33,42,467,521,389,314
4,20,2023-01-13,0, ,-14,3,52,72,36,33,610,553,333,316
12,7,2023-01-13,0, ,-12,-8,62,54,30,42,551,534,424,345
26,9,2023-01-13,0, ,-31,9,64,74,24,54,698,485,375,364
11,0,2023-01-13,0, ,-2,9,66,50,21,48,410,465,485,233
17,5,2023-01-14,1, ,8,-9,72,58,27,24,604,692,286,321
