Home,Away,Date,Won, ,PointDiff,FTDiff,Home2pt,Away2pt,Home3pt,Away3pt,Def2pt,OppDef2pt,Def3pt,OppDef3pt
7,0,2024-04-06,1, ,32,-11,60,50,69,36,500,638,324,561
21,4,2024-04-07,1, ,15,2,62,64,33,18,582,554,300,324
9,28,2024-04-07,1, ,8,-11,70,48,42,45,500,614,429,400
16,19,2024-04-07,0, ,-13,9,46,62,36,42,492,561,483,353
6,10,2024-04-07,1, ,11,13,62,58,45,51,558,674,415,385
13,17,2024-04-07,0, ,-10,16,56,70,33,45,603,528,385,355
1,24,2024-04-07,1, ,17,-3,66,52,48,42,406,673,368,421
11,15,2024-04-07,1, ,2,-9,70,62,27,24,544,648,296,281
3,20,2024-04-07,0, ,-3,-2,56,54,51,54,529,651,500,425
26,22,2024-04-07,0, ,-7,5,56,80,48,36,533,519,308,364
12,5,2024-04-07,1, ,2,1,54,62,42,33,534,551,367,400
0,18,2024-04-07,0, ,-8,-4,50,48,42,48,522,521,410,359
27,29,2024-04-07,1, ,8,-1,76,52,33,48,531,585,400,355
2,25,2024-04-07,0, ,-30,-2,46,50,21,45,543,411,313,233
0,12,2024-04-09,0, ,-13,13,44,58,24,36,475,407,462,229
0,15,2024-04-09,0, ,-6,-4,70,48,30,54,558,522,400,217
28,7,2024-04-09,0, ,-16,8,52,64,30,42,561,433,378,323
27,11,2024-04-09,0, ,-17,8,84,76,15,48,704,575,356,238
17,29,2024-04-09,1, ,9,13,50,48,54,60,522,510,465,439
16,1,2024-04-09,1, ,13,1,52,40,51,51,488,578,327,472
3,6,2024-04-09,0, ,-26,3,58,66,30,51,767,509,340,313
22,8,2024-04-09,1, ,18,-1,62,40,39,42,370,508,467,351
13,9,2024-04-09,0, ,-14,6,64,42,36,78,538,525,634,343
10,21,2024-04-09,1, ,12,-8,60,64,45,21,516,588,292,429
4,19,2024-04-09,0, ,-11,-6,74,58,30,51,617,617,472,357
24,18,2024-04-09,0, ,-10,-20,54,50,39,33,490,574,306,342
14,26,2024-04-09,0, ,-15,1,60,64,18,30,681,405,250,200
20,25,2024-04-09,1, ,7,4,56,26,33,60,342,560,345,367
15,6,2024-04-10,0, ,-19,3,40,56,39,45,651,392,341,433
7,17,2024-04-10,1, ,9,1,70,56,33,39,538,603,433,440
16,21,2024-04-10,1, ,18,0,56,50,45,33,521,636,367,375
20,26,2024-04-10,1, ,38,1,62,46,48,27,411,492,225,421
0,3,2024-04-10,0, ,-1,-11,50,52,54,42,605,595,389,450
2,27,2024-04-10,1, ,4,3,54,38,33,48,352,540,400,306
5,14,2024-04-10,1, ,12,3,44,38,45,42,365,489,438,405
12,0,2024-04-10,0, ,-16,-6,64,56,36,54,622,542,360,333
1,19,2024-04-11,0, ,-9,7,48,70,48,42,556,545,389,381
25,18,2024-04-11,0, ,-12,0,60,54,48,66,587,652,550,421
28,10,2024-04-11,1, ,3,2,60,38,42,63,396,625,447,359
8,4,2024-04-11,0, ,-22,4,48,74,42,42,617,571,389,400
24,9,2024-04-11,0, ,-8,-2,54,48,24,36,571,429,343,235
25,0,2024-04-12,0, ,-1,-3,52,56,42,36,636,491,375,368
29,4,2024-04-12,0, ,-2,0,54,68,54,42,540,628,400,419
17,0,2024-04-12,1, ,3,6,56,62,30,27,517,667,300,270
12,28,2024-04-12,0, ,-1,-9,66,70,30,18,660,579,171,256
9,18,2024-04-12,0, ,-5,6,54,44,39,60,423,519,526,382
24,10,2024-04-12,0, ,-9,4,50,66,36,33,623,417,282,343
19,2,2024-04-12,1, ,4,7,48,60,42,33,600,453,344,467
6,8,2024-04-12,0, ,-18,2,56,76,24,24,594,519,258,276
20,16,2024-04-12,1, ,18,6,68,62,39,33,564,667,367,342
14,13,2024-04-12,0, ,-3,-9,52,58,51,39,659,464,351,436
15,27,2024-04-12,1, ,22,-1,56,54,51,30,587,622,323,415
22,21,2024-04-12,1, ,12,4,48,70,54,24,515,471,296,486
1,3,2024-04-12,1, ,33,-10,80,34,42,45,415,635,429,341
26,7,2024-04-12,1, ,1,7,60,72,45,39,590,577,361,455
5,11,2024-04-12,1, ,9,-3,74,74,39,27,649,587,281,406
26,8,2024-04-14,1, ,28,-5,68,56,45,24,475,596,242,441
11,0,2024-04-14,1, ,42,-17,92,54,57,36,509,719,333,528
12,10,2024-04-14,0, ,-11,10,66,78,24,33,600,493,289,216
17,0,2024-04-14,0, ,-19,10,54,62,27,48,544,614,552,346
22,2,2024-04-14,1, ,21,-2,54,46,42,27,469,519,265,318
9,28,2024-04-14,1, ,7,9,62,64,42,42,582,608,412,326
18,13,2024-04-14,0, ,-16,-6,52,74,45,33,638,531,379,405
1,29,2024-04-14,1, ,10,4,70,70,48,42,538,614,368,500
25,24,2024-04-14,1, ,39,9,60,48,39,21,453,566,156,382
19,4,2024-04-14,1, ,1,3,68,82,36,24,586,576,258,375
5,3,2024-04-14,0, ,-10,-3,56,54,48,57,529,467,475,485
20,6,2024-04-14,1, ,49,-1,80,48,42,24,414,635,205,412
14,7,2024-04-14,0, ,-15,-9,74,68,24,36,642,552,333,242
21,16,2024-04-14,1, ,25,-3,62,46,33,21,479,620,259,314
15,27,2024-04-14,1, ,15,-1,74,58,27,27,518,725,265,250
