Rk,Player,MP,Season,Lg,Team,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Player-additional
143,Jalen Hood-Schifino,314,2024-25,NBA,LALPHI,15,0,314,37,98,.378,23,52,.442,14,46,.304,18,21,.857,.494,3,24,27,37,5,7,18,25,106,4.5,-6.9,-96,hoodsja01
144,Jordan McLaughlin,315,2024-25,NBA,SACSAS,46,0,315,31,72,.431,12,26,.462,19,46,.413,17,22,.773,.600,6,24,30,51,16,1,16,18,98,2.1,-1.6,57,mclaujo01
145,Tre Mann,319,2024-25,NBA,CHO,13,0,319,70,161,.435,46,101,.455,24,60,.400,19,21,.905,.537,12,26,38,39,7,4,25,24,183,8.9,-2.4,-55,manntr01
146,Jevon Carter,321,2024-25,NBA,CHI,36,1,321,55,146,.377,20,41,.488,35,105,.333,8,10,.800,.509,4,35,39,40,13,3,11,15,153,3.1,-2.1,37,carteje01
147,Patty Mills,321,2024-25,NBA,LACUTA,29,0,321,36,96,.375,10,21,.476,26,75,.347,13,14,.929,.543,4,18,22,26,13,3,17,24,111,2.5,-3.2,-15,millspa02
148,Maxwell Lewis,327,2024-25,NBA,BRKLAL,28,1,327,45,108,.417,26,58,.448,19,50,.380,7,10,.700,.516,18,37,55,19,9,7,14,29,116,2.9,-4.4,-68,lewisma05
149,Tristan Thompson,328,2024-25,NBA,CLE,40,0,328,31,71,.437,31,68,.456,0,3,.000,7,30,.233,.410,32,102,134,24,2,11,14,36,69,1.8,-4.6,-85,thomptr01
150,Keion Brooks Jr.,331,2024-25,NBA,NOP,14,6,331,53,109,.486,39,66,.591,14,43,.326,22,30,.733,.581,12,46,58,13,10,10,12,30,142,7.7,-3.5,-145,brookke02
151,Terrence Shannon Jr.,340,2024-25,NBA,MIN,32,1,340,55,114,.482,44,83,.530,11,31,.355,17,21,.810,.560,10,37,47,32,7,5,15,27,138,3.2,-2.1,11,shannte01
152,Christian Koloko,343,2024-25,NBA,LAL,37,0,343,40,66,.606,40,62,.645,0,4,.000,10,14,.714,.624,35,57,92,16,8,16,12,44,90,2.7,-2.8,-7,kolokch01
153,Doug McDermott,343,2024-25,NBA,SAC,42,3,343,50,117,.427,6,16,.375,44,101,.436,3,5,.600,.617,3,19,22,7,4,2,6,30,147,2.0,-3.2,27,mcderdo01
154,Robert Williams,351,2024-25,NBA,POR,20,3,351,50,78,.641,49,75,.653,1,3,.333,15,17,.882,.679,35,83,118,21,13,33,17,31,116,7.6,3.0,-17,williro04
155,Jaden Springer,366,2024-25,NBA,BOSUTA,43,2,366,35,90,.389,23,42,.548,12,48,.250,27,38,.711,.511,17,41,58,33,24,4,16,42,109,2.3,-2.7,-32,sprinja01
156,Damion Baugh,370,2024-25,NBA,CHO,15,2,370,42,130,.323,30,74,.405,12,56,.214,13,15,.867,.399,14,36,50,56,15,2,31,22,109,4.7,-7.1,-169,baughda01
157,Dante Exum,372,2024-25,NBA,DAL,20,13,372,64,134,.478,41,81,.506,23,53,.434,23,31,.742,.589,4,29,33,56,12,3,22,34,174,6.6,-2.3,-48,exumda01
158,Dominick Barlow,376,2024-25,NBA,ATL,35,4,376,60,113,.531,53,86,.616,7,27,.259,21,33,.636,.580,35,50,85,19,9,16,5,47,148,3.9,-2.2,-2,barlodo01
159,Charles Bassey,377,2024-25,NBA,SAS,36,1,377,68,117,.581,68,117,.581,0,0,,21,33,.636,.597,56,96,152,17,14,30,23,50,157,4.7,-1.1,-129,bassech01
160,Alex Len,377,2024-25,NBA,LALSAC,46,7,377,32,63,.508,30,54,.556,2,9,.222,8,17,.471,.525,38,57,95,38,9,21,20,56,74,2.0,-2.7,-150,lenal01
161,Quenton Jackson,381,2024-25,NBA,IND,28,7,381,58,122,.475,43,82,.524,15,40,.375,31,40,.775,.580,14,30,44,53,21,5,16,43,162,5.1,-0.3,-1,jacksqu01
162,Johnny Furphy,383,2024-25,NBA,IND,50,0,383,35,92,.380,20,42,.476,15,50,.300,18,22,.818,.506,23,48,71,19,18,11,12,41,103,1.8,-2.5,22,furphjo01
163,Baylor Scheierman,385,2024-25,NBA,BOS,31,2,385,39,110,.355,13,28,.464,26,82,.317,9,12,.750,.490,19,46,65,33,17,2,12,22,113,3.2,-1.7,29,scheiba01
164,Reggie Jackson,386,2024-25,NBA,PHI,31,1,386,52,133,.391,27,59,.458,25,74,.338,7,9,.778,.496,8,34,42,45,16,3,17,34,136,3.2,-4.0,-19,jacksre01
165,Trey Jemison,394,2024-25,NBA,LALNOP,38,0,394,41,74,.554,41,74,.554,0,0,,13,33,.394,.537,44,61,105,16,9,15,24,69,95,2.1,-6.8,-18,jemistr01
166,Devin Carter,397,2024-25,NBA,SAC,36,0,397,47,127,.370,29,66,.439,18,61,.295,26,44,.591,.471,19,57,76,41,21,4,18,39,138,3.1,-3.2,43,cartede02
167,Anthony Gill,397,2024-25,NBA,WAS,51,0,397,43,88,.489,33,57,.579,10,31,.323,33,50,.660,.586,18,48,66,16,9,2,10,30,129,2.0,-4.5,-71,gillan01
168,Jeff Green,397,2024-25,NBA,HOU,32,3,397,61,121,.504,32,42,.762,29,79,.367,21,26,.808,.649,11,47,58,20,6,4,9,32,172,4.1,0.4,-38,greenje02
169,Hunter Tyson,400,2024-25,NBA,DEN,51,2,400,45,120,.375,22,46,.478,23,74,.311,21,28,.750,.506,25,53,78,20,10,6,14,44,134,1.9,-4.8,-98,tysonhu01
170,Jordan Walsh,401,2024-25,NBA,BOS,52,1,401,30,83,.361,15,28,.536,15,55,.273,7,12,.583,.464,23,46,69,19,12,11,17,30,82,1.3,-3.9,25,walshjo01
171,Ousmane Dieng,406,2024-25,NBA,OKC,37,1,406,54,125,.432,31,54,.574,23,71,.324,11,16,.688,.538,18,63,81,31,17,7,18,33,142,3.2,-0.9,45,diengou01
172,Taj Gibson,408,2024-25,NBA,CHO,37,11,408,47,95,.495,46,93,.495,1,2,.500,12,20,.600,.515,51,69,120,21,9,18,25,54,107,2.8,-5.3,-124,gibsota01
173,David Roddy,409,2024-25,NBA,ATLHOUPHI,33,3,409,57,125,.456,38,64,.594,19,61,.311,20,26,.769,.561,13,71,84,35,14,9,22,20,153,4.0,-1.5,-76,roddyda01
174,Mo Bamba,414,2024-25,NBA,LACNOP,32,2,414,52,112,.464,37,58,.638,15,54,.278,19,27,.704,.557,32,113,145,18,9,31,20,56,138,4.2,-0.9,-75,bambamo01
175,Jordan Miller,418,2024-25,NBA,LAC,37,0,418,58,134,.433,50,96,.521,8,38,.211,28,35,.800,.509,23,35,58,34,17,5,26,26,152,3.1,-2.8,-63,millejo02
176,Malaki Branham,429,2024-25,NBA,SAS,47,0,429,87,190,.458,53,106,.500,34,84,.405,27,33,.818,.575,7,44,51,38,11,2,34,29,235,3.1,-3.2,-33,branhma01
177,Colin Castleton,430,2024-25,NBA,MEMPHITOR,26,4,430,46,98,.469,44,82,.537,2,16,.125,29,38,.763,.536,53,69,122,28,8,10,23,51,123,4.5,-5.0,-30,castlco01
178,Trevelin Queen,430,2024-25,NBA,ORL,31,2,430,56,147,.381,34,70,.486,22,77,.286,18,21,.857,.486,26,28,54,38,31,10,22,38,152,4.0,-0.3,-86,queentr01
179,Paul Reed,439,2024-25,NBA,DET,45,0,439,72,142,.507,64,114,.561,8,28,.286,32,42,.762,.573,40,83,123,44,39,25,26,75,184,4.3,2.9,43,reedpa01
180,Bol Bol,450,2024-25,NBA,PHO,36,10,450,96,183,.525,64,90,.711,32,93,.344,20,26,.769,.627,20,84,104,22,9,25,20,20,244,5.7,0.8,-37,bolbo01
181,Jaylon Tyson,451,2024-25,NBA,CLE,47,3,451,64,149,.430,44,91,.484,20,58,.345,19,24,.792,.523,37,59,96,44,13,3,26,50,167,2.8,-2.7,-2,tysonja01
182,GG Jackson II,459,2024-25,NBA,MEM,29,3,459,74,199,.372,42,104,.404,32,95,.337,29,40,.725,.482,27,65,92,29,12,5,31,30,209,4.3,-5.3,-68,jacksgg01
183,Collin Gillespie,460,2024-25,NBA,PHO,33,9,460,68,158,.430,29,68,.426,39,90,.433,19,22,.864,.578,22,56,78,78,21,5,17,30,194,5.8,2.5,-29,gilleco01
184,Rayan Rupert,460,2024-25,NBA,POR,52,0,460,58,142,.408,42,83,.506,16,59,.271,23,30,.767,.499,26,44,70,25,16,4,30,37,155,1.9,-4.7,-86,ruperra01
185,Larry Nance Jr.,463,2024-25,NBA,ATL,24,3,463,80,155,.516,46,79,.582,34,76,.447,9,13,.692,.632,23,80,103,38,20,13,16,37,203,7.9,1.8,-95,nancela02
186,Kai Jones,468,2024-25,NBA,DALLAC,40,6,468,87,109,.798,86,104,.827,1,5,.200,23,32,.719,.804,40,85,125,25,15,23,18,50,198,5.4,2.9,-21,joneska01
187,Duop Reath,472,2024-25,NBA,POR,46,0,472,70,166,.422,36,60,.600,34,106,.321,20,22,.909,.552,44,48,92,26,12,14,16,41,194,3.4,-0.3,-55,reathdu01
188,Reece Beekman,473,2024-25,NBA,BRKGSW,36,4,473,35,107,.327,28,67,.418,7,40,.175,16,21,.762,.400,13,26,39,63,33,2,21,36,93,2.5,-5.3,-117,beekmre01
189,Lonnie Walker IV,479,2024-25,NBA,PHI,20,7,479,89,212,.420,44,85,.518,45,127,.354,24,30,.800,.548,6,57,63,50,10,5,25,27,247,8.3,-2.4,-142,walkelo01
190,Grant Williams,479,2024-25,NBA,CHO,16,7,479,54,123,.439,27,49,.551,27,74,.365,31,37,.838,.596,18,64,82,37,18,13,28,46,166,8.6,-1.6,10,willigr01
191,A.J. Lawson,485,2024-25,NBA,TOR,26,2,485,80,190,.421,47,89,.528,33,101,.327,43,63,.683,.542,20,66,86,31,13,6,15,44,236,6.4,-2.5,-17,lawsoaj01
192,Brandon Williams,487,2024-25,NBA,DAL,33,3,487,98,188,.521,74,128,.578,24,60,.400,55,66,.833,.634,12,46,58,76,24,5,39,33,275,6.9,1.0,10,willibr03
193,Jock Landale,499,2024-25,NBA,HOU,42,3,499,81,152,.533,70,126,.556,11,26,.423,27,40,.675,.590,56,81,137,37,13,10,21,49,200,4.5,0.4,-25,landajo01
194,Vince Williams Jr.,499,2024-25,NBA,MEM,27,5,499,67,167,.401,41,72,.569,26,95,.274,19,24,.792,.504,22,76,98,55,12,7,33,45,179,4.8,-2.8,5,willivi01
195,Jamal Cain,502,2024-25,NBA,NOP,37,0,502,68,158,.430,42,78,.538,26,80,.325,34,50,.680,.544,27,58,85,22,23,9,22,46,196,4.0,-3.4,-132,cainja01
196,Wendell Moore Jr.,502,2024-25,NBA,CHODET,36,1,502,59,126,.468,45,85,.529,14,41,.341,18,22,.818,.553,30,65,95,42,20,5,27,31,150,3.8,-2.7,-134,moorewe01
197,Keaton Wallace,502,2024-25,NBA,ATL,31,5,502,65,162,.401,38,80,.475,27,82,.329,11,11,1.000,.503,7,43,50,81,28,9,33,39,168,4.5,-2.3,-19,wallake01
198,Elfrid Payton,510,2024-25,NBA,CHONOP,24,9,510,40,122,.328,39,116,.336,1,6,.167,4,7,.571,.340,15,64,79,166,24,11,59,36,85,4.9,-6.4,-149,paytoel01
199,Tristan Vukcevic,512,2024-25,NBA,WAS,35,1,512,120,242,.496,82,140,.586,38,102,.373,52,67,.776,.608,26,104,130,39,11,23,42,57,330,6.9,-0.5,-125,vukcetr01
200,Craig Porter Jr.,513,2024-25,NBA,CLE,51,1,513,72,140,.514,51,92,.554,21,48,.438,23,32,.719,.610,19,48,67,71,17,15,38,25,188,3.4,1.1,-45,portecr01
201,Colby Jones,516,2024-25,NBA,SACWAS,39,0,516,59,129,.457,43,80,.538,16,49,.327,23,35,.657,.544,21,66,87,44,26,13,23,37,157,3.8,-2.8,-112,jonesco02
202,Rob Dillingham,521,2024-25,NBA,MIN,49,1,521,93,211,.441,68,137,.496,25,74,.338,8,15,.533,.503,12,38,50,98,20,1,53,37,219,3.0,-4.2,19,dilliro01
203,Jaylen Clark,523,2024-25,NBA,MIN,40,4,523,56,120,.467,34,69,.493,22,51,.431,29,37,.784,.598,26,27,53,26,36,2,8,61,163,3.7,-0.2,44,clarkja02
204,Bismack Biyombo,526,2024-25,NBA,SAS,28,26,526,67,114,.588,67,114,.588,0,0,,10,25,.400,.576,43,115,158,31,16,23,27,52,144,5.6,-3.6,-100,biyombi01
205,Mouhamed Gueye,532,2024-25,NBA,ATL,33,28,532,72,171,.421,51,90,.567,21,81,.259,32,42,.762,.520,44,95,139,27,28,33,15,55,197,5.9,-0.6,87,gueyemo02
206,Richaun Holmes,534,2024-25,NBA,WAS,31,7,534,90,139,.647,90,136,.662,0,3,.000,50,60,.833,.695,62,115,177,42,9,23,21,49,230,8.3,1.1,-36,holmeri01
207,Jordan Goodwin,542,2024-25,NBA,LAL,29,5,542,63,144,.438,37,76,.487,26,68,.382,9,11,.818,.541,38,74,112,42,30,11,26,43,161,5.4,-0.8,-11,goodwjo01
208,Dwight Powell,552,2024-25,NBA,DAL,55,3,552,42,61,.689,40,56,.714,2,5,.400,28,43,.651,.713,47,71,118,55,18,21,18,75,114,2.9,0.0,-14,poweldw01
209,Dillon Jones,554,2024-25,NBA,OKC,54,3,554,51,133,.383,35,70,.500,16,63,.254,17,28,.607,.464,30,91,121,58,16,4,28,54,135,2.1,-4.0,75,jonesdi01
210,John Konchar,558,2024-25,NBA,MEM,46,4,558,41,91,.451,18,29,.621,23,62,.371,7,8,.875,.592,37,114,151,42,30,14,16,32,112,3.6,1.7,58,konchjo01
211,Moritz Wagner,564,2024-25,NBA,ORL,30,1,564,140,249,.562,113,174,.649,27,75,.360,79,110,.718,.649,40,108,148,42,24,12,49,55,386,10.2,4.0,-17,wagnemo01
212,Malcolm Brogdon,565,2024-25,NBA,WAS,24,13,565,104,240,.433,88,184,.478,16,56,.286,81,92,.880,.544,21,70,91,98,13,5,38,30,305,10.2,-1.5,-120,brogdma01
213,Monte Morris,573,2024-25,NBA,PHO,45,0,573,83,195,.426,52,109,.477,31,86,.360,36,42,.857,.546,12,55,67,73,20,3,21,23,233,4.3,-1.8,47,morrimo01
214,Joel Embiid,574,2024-25,NBA,PHI,19,19,574,140,315,.444,117,238,.492,23,77,.299,149,169,.882,.580,36,119,155,85,14,18,62,42,452,18.3,3.5,-57,embiijo01
