Rk,Player,MP,Season,Lg,Team,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Player-additional
420,Dirk Nowitzki,2362,2015-16,NBA,DAL,75,75,2362,498,1112,.448,372,770,.483,126,342,.368,250,280,.893,.555,52,437,489,132,52,52,84,161,1372,13.1,2.5,247,nowitdi01
421,Arron Afflalo,2367,2015-16,NBA,NYK,71,57,2367,354,799,.443,263,561,.469,91,238,.382,110,131,.840,.531,23,243,266,144,25,10,82,142,909,8.0,-2.9,-158,afflaar01
422,J.R. Smith,2367,2015-16,NBA,CLE,77,77,2367,353,850,.415,149,340,.438,204,510,.400,45,71,.634,.542,43,174,217,130,81,21,59,204,955,8.0,0.5,308,smithjr01
423,Kawhi Leonard,2381,2015-16,NBA,SAS,72,72,2381,551,1090,.506,422,799,.528,129,291,.443,292,334,.874,.616,95,398,493,186,128,71,105,133,1523,18.0,9.1,655,leonaka01
424,Victor Oladipo,2382,2015-16,NBA,ORL,72,52,2382,425,970,.438,327,688,.475,98,282,.348,205,247,.830,.534,48,297,345,282,116,54,153,174,1153,12.2,1.7,-24,oladivi01
425,Rudy Gay,2383,2015-16,NBA,SAC,70,70,2383,466,1007,.463,392,792,.495,74,215,.344,198,254,.780,.538,103,353,456,120,100,51,139,184,1204,12.1,-0.3,-82,gayru01
426,Luol Deng,2395,2015-16,NBA,MIA,74,73,2395,339,745,.455,251,489,.513,88,256,.344,145,192,.755,.549,108,335,443,140,74,29,81,122,911,10.1,0.8,25,denglu01
427,Kyle Korver,2402,2015-16,NBA,ATL,80,80,2402,268,616,.435,110,219,.502,158,397,.398,45,54,.833,.578,14,246,260,164,60,35,98,161,739,6.6,-1.0,424,korveky01
428,Jabari Parker,2407,2015-16,NBA,MIL,76,72,2407,443,899,.493,434,864,.502,9,35,.257,175,228,.768,.535,123,272,395,130,69,29,116,154,1070,10.1,-2.0,-194,parkeja01
429,Thaddeus Young,2413,2015-16,NBA,BRK,73,73,2413,495,963,.514,488,933,.523,7,30,.233,105,163,.644,.533,176,484,660,136,112,37,136,182,1102,12.3,0.0,-231,youngth01
430,Reggie Jackson,2424,2015-16,NBA,DET,79,79,2424,540,1244,.434,422,910,.464,118,334,.353,291,337,.864,.535,58,195,253,492,59,11,223,187,1489,13.0,2.7,129,jacksre01
431,Kevin Love,2424,2015-16,NBA,CLE,77,77,2424,409,977,.419,251,538,.467,158,439,.360,258,314,.822,.553,149,613,762,186,58,41,142,159,1234,12.9,3.3,426,loveke01
432,Chris Paul,2425,2015-16,NBA,LAC,74,74,2425,515,1114,.462,393,785,.501,122,329,.371,294,328,.896,.575,39,271,310,738,152,13,194,185,1446,18.6,7.9,554,paulch01
433,Gary Harris,2441,2015-16,NBA,DEN,76,76,2441,359,765,.469,254,468,.543,105,297,.354,109,133,.820,.566,54,166,220,147,97,18,98,143,932,8.9,-0.9,-210,harriga01
434,Nicolas Batum,2453,2015-16,NBA,CHO,70,70,2453,372,873,.426,233,474,.492,139,399,.348,163,192,.849,.546,55,373,428,403,65,43,205,114,1046,12.1,1.2,210,batumni01
435,Brook Lopez,2459,2015-16,NBA,BRK,73,73,2459,591,1157,.511,589,1143,.515,2,14,.143,317,403,.787,.562,204,369,573,146,58,124,175,215,1501,15.5,1.3,-126,lopezbr01
436,Jimmy Butler,2473,2015-16,NBA,CHI,67,67,2473,470,1035,.454,406,830,.489,64,205,.312,395,475,.832,.562,79,279,358,321,110,43,132,124,1399,17.2,4.4,-12,butleji01
437,Serge Ibaka,2504,2015-16,NBA,OKC,78,78,2504,416,869,.479,356,685,.520,60,184,.326,91,121,.752,.533,141,392,533,66,38,148,108,211,983,9.5,-0.6,532,ibakase01
438,Tobias Harris,2515,2015-16,NBA,DETORL,76,74,2515,417,889,.469,337,650,.518,80,239,.335,202,243,.831,.560,96,414,510,169,65,40,108,153,1116,11.5,1.5,18,harrito02
439,George Hill,2526,2015-16,NBA,IND,74,73,2526,326,739,.441,198,425,.466,128,314,.408,114,150,.760,.555,58,240,298,259,83,17,101,149,894,9.7,0.7,97,hillge01
440,Carmelo Anthony,2529,2015-16,NBA,NYK,72,72,2529,567,1307,.434,462,997,.463,105,310,.339,334,403,.829,.530,98,458,556,299,62,38,176,180,1573,15.5,3.3,-43,anthoca01
441,Avery Bradley,2536,2015-16,NBA,BOS,76,72,2536,456,1019,.447,309,612,.505,147,407,.361,96,123,.780,.538,48,172,220,158,117,19,109,164,1155,10.1,-0.1,216,bradlav01
442,Rajon Rondo,2537,2015-16,NBA,SAC,72,72,2537,355,782,.454,293,612,.479,62,170,.365,87,150,.580,.506,77,358,435,839,141,10,278,175,859,13.6,1.0,-154,rondora01
443,P.J. Tucker,2540,2015-16,NBA,PHO,82,80,2540,239,582,.411,171,376,.455,68,206,.330,106,142,.746,.506,165,347,512,177,106,20,111,202,652,7.3,-1.2,-355,tuckepj01
444,Rodney Hood,2545,2015-16,NBA,UTA,79,79,2545,408,972,.420,247,523,.472,161,449,.359,172,200,.860,.542,38,229,267,213,73,16,125,202,1149,9.4,0.7,131,hoodro01
445,Jordan Clarkson,2556,2015-16,NBA,LAL,79,79,2556,475,1098,.433,364,778,.468,111,320,.347,164,204,.804,.516,93,220,313,192,88,7,135,168,1225,10.0,-1.6,-627,clarkjo01
446,Evan Fournier,2568,2015-16,NBA,ORL,79,71,2568,429,929,.462,273,539,.506,156,390,.400,199,238,.836,.587,33,192,225,213,96,2,133,214,1213,10.5,-0.3,-193,fournev01
447,Kevin Durant,2577,2015-16,NBA,OKC,72,72,2577,698,1381,.505,512,900,.569,186,481,.387,447,498,.898,.634,45,544,589,361,69,85,250,137,2029,22.1,9.9,647,duranke01
448,DeAndre Jordan,2600,2015-16,NBA,LAC,77,77,2600,357,508,.703,357,507,.704,0,1,.000,266,619,.430,.628,267,792,1059,90,51,177,107,207,980,14.3,2.8,440,jordade01
449,Karl-Anthony Towns,2621,2015-16,NBA,MIN,82,82,2621,625,1153,.542,595,1065,.559,30,88,.341,223,275,.811,.590,229,629,858,161,58,138,183,245,1503,15.4,2.2,-131,townska01
450,Al Horford,2635,2015-16,NBA,ATL,82,82,2635,529,1048,.505,441,792,.557,88,256,.344,103,129,.798,.565,148,448,596,263,68,121,107,163,1249,13.6,3.8,228,horfoal01
451,Wesley Matthews,2642,2015-16,NBA,DAL,78,78,2642,331,854,.388,142,329,.432,189,525,.360,126,146,.863,.532,27,211,238,151,78,17,78,179,977,8.1,-1.0,103,matthwe02
452,Paul Millsap,2647,2015-16,NBA,ATL,81,81,2647,501,1066,.470,427,834,.512,74,232,.319,309,408,.757,.556,198,534,732,265,147,139,191,237,1385,15.3,4.2,218,millspa01
453,Isaiah Thomas,2647,2015-16,NBA,BOS,82,79,2647,591,1382,.428,424,917,.462,167,465,.359,474,544,.871,.562,46,197,243,509,91,9,220,167,1823,16.1,4.3,294,thomais02
454,Klay Thompson,2661,2015-16,NBA,GSW,80,80,2661,651,1386,.470,375,736,.510,276,650,.425,193,221,.873,.597,35,271,306,166,60,49,138,152,1771,14.6,1.8,837,thompkl01
455,Andre Drummond,2664,2015-16,NBA,DET,81,81,2664,552,1060,.521,550,1054,.522,2,6,.333,208,586,.355,.499,395,803,1198,67,119,112,155,245,1314,14.2,1.1,125,drumman01
456,Damian Lillard,2673,2015-16,NBA,POR,75,75,2673,618,1474,.419,389,864,.450,229,610,.375,414,464,.892,.560,45,257,302,512,65,28,242,165,1879,17.6,4.4,94,lillada01
457,Joe Johnson,2703,2015-16,NBA,BRKMIA,81,81,2703,377,859,.439,257,546,.471,120,313,.383,118,142,.831,.538,49,243,292,318,61,4,159,146,992,8.7,-1.9,-56,johnsjo02
458,Stephen Curry,2705,2015-16,NBA,GSW,79,79,2705,805,1598,.504,403,712,.566,402,886,.454,363,400,.908,.669,68,362,430,527,169,15,262,161,2375,24.6,11.9,1022,curryst01
459,LeBron James,2710,2015-16,NBA,CLE,76,76,2710,737,1416,.520,650,1134,.573,87,282,.309,359,491,.731,.588,111,454,565,514,104,49,249,143,1920,20.7,9.0,618,jamesle01
460,Monta Ellis,2733,2015-16,NBA,IND,81,81,2733,436,1021,.427,349,739,.472,87,282,.309,162,206,.786,.504,42,229,271,383,150,37,203,174,1121,10.3,0.1,108,ellismo01
461,Russell Westbrook,2749,2015-16,NBA,OKC,80,80,2749,656,1444,.454,555,1103,.503,101,341,.296,465,573,.812,.554,145,481,626,834,163,20,342,200,1878,20.9,7.8,631,westbru01
462,CJ McCollum,2776,2015-16,NBA,POR,80,80,2776,641,1431,.448,444,959,.463,197,472,.417,187,226,.827,.544,47,212,259,341,97,23,196,187,1666,13.5,1.3,157,mccolcj01
463,John Wall,2783,2015-16,NBA,WAS,77,77,2783,572,1349,.424,457,1021,.448,115,328,.351,272,344,.791,.510,42,337,379,789,145,59,318,159,1531,16.5,3.5,100,walljo01
464,Kentavious Caldwell-Pope,2789,2015-16,NBA,DET,76,76,2789,403,960,.420,289,591,.489,114,369,.309,185,228,.811,.521,70,212,282,138,110,17,105,167,1105,9.7,-0.3,173,caldwke01
465,DeMar DeRozan,2804,2015-16,NBA,TOR,78,78,2804,614,1377,.446,567,1238,.458,47,139,.338,555,653,.850,.550,64,285,349,315,81,21,175,167,1830,16.4,2.5,172,derozde01
466,Draymond Green,2807,2015-16,NBA,GSW,81,81,2807,401,819,.490,301,561,.537,100,258,.388,229,329,.696,.587,134,635,769,598,119,113,259,240,1131,15.1,5.5,1071,greendr01
467,Giannis Antetokounmpo,2825,2015-16,NBA,MIL,80,79,2825,513,1013,.506,485,904,.537,28,109,.257,296,409,.724,.566,113,499,612,345,94,113,208,258,1350,14.2,2.1,-168,antetgi01
468,Paul George,2828,2015-16,NBA,IND,81,81,2828,605,1449,.418,395,883,.447,210,566,.371,454,528,.860,.557,79,484,563,329,152,29,265,230,1874,16.3,4.9,181,georgpa01
469,Andrew Wiggins,2844,2015-16,NBA,MIN,81,81,2844,594,1294,.459,537,1104,.486,57,190,.300,430,565,.761,.543,105,186,291,164,78,46,182,165,1675,13.1,-1.3,-68,wiggian01
470,Marcus Morris,2852,2015-16,NBA,DET,80,80,2852,410,945,.434,302,647,.467,108,298,.362,203,271,.749,.531,91,313,404,201,67,23,140,170,1131,9.7,-0.2,154,morrima03
471,Kyle Lowry,2853,2015-16,NBA,TOR,77,77,2853,512,1198,.427,300,651,.461,212,547,.388,398,491,.811,.578,55,310,365,494,158,34,225,211,1634,17.0,5.8,375,lowryky01
472,Khris Middleton,2855,2015-16,NBA,MIL,79,79,2855,507,1142,.444,364,781,.466,143,361,.396,277,312,.888,.560,44,258,302,331,131,19,180,204,1434,13.2,0.6,-33,middlkh01
473,Trevor Ariza,2860,2015-16,NBA,HOU,81,81,2860,357,859,.416,172,360,.478,185,499,.371,126,161,.783,.551,67,299,366,188,160,26,113,177,1025,10.1,0.4,41,arizatr01
474,Kemba Walker,2885,2015-16,NBA,CHO,81,81,2885,568,1331,.427,386,841,.459,182,490,.371,371,438,.847,.554,56,301,357,421,126,39,171,111,1689,16.3,4.0,237,walkeke02
475,Gordon Hayward,2889,2015-16,NBA,UTA,80,80,2889,521,1202,.433,378,792,.477,143,410,.349,393,477,.824,.559,61,336,397,296,95,27,202,183,1578,13.8,2.6,94,haywago01
476,James Harden,3121,2015-16,NBA,HOU,82,82,3121,710,1617,.439,474,960,.494,236,657,.359,720,837,.860,.598,63,438,501,612,139,51,374,229,2376,21.9,6.6,119,hardeja01
